plateifu,300kpc1500cz_count,0th_kpc_1500cz,1th_kpc_1500cz,2th_kpc_1500cz,3th_kpc_1500cz,4th_kpc_1500cz,5th_kpc_1500cz,6th_kpc_1500cz,
7321,2,0.097606498,114.2180398,491.8134022,852.9295731,865.2854851,949.2004947,1173.581648, 
7408,2,0.238748401,220.6602958,326.9704945,410.3278194,427.5349262,434.1781938,467.8702359, 
7413,1,0.157489809,897.0964073,2017.755008,2423.182649,2547.740525,2555.886443,2619.016506, 
7416,3,0.11879579,55.26080978,65.76646485,705.2770584,1552.230253,1604.721349,1771.706635, 
7437,1,0.16083947,748.3642805,844.121172,1034.57545,1166.343076,1551.046767,1619.576342, 
7456,1,0.084228882,2540.981358,5318.14079,5742.500581,5861.381326,6225.764679,7364.248848, 
7525,2,0.26738142,169.10615,382.2114508,548.5262353,5.92E+02,624.6999938,690.4766128, 
7621,1,0.181351075,581.7977363,736.2410645,901.9348668,919.3235288,1043.001377,1185.845332, 
7682,3,0.092004387,29.67320955,294.8250788,472.3590958,1003.571888,1032.366198,1106.436022, 
7704,3,0.036810722,17.77129196,137.4087289,1267.280563,1370.957375,1558.870589,1632.569508, 
7789,1,0.022745545,404.6733018,413.4233447,420.7905304,456.7672276,488.5426511,489.2052688, 
7821,2,0.017027281,234.8767414,1244.102359,1740.891856,1771.181312,1851.643434,2040.537962, 
7860,1,0.26978767,6361.834863,7126.17306,7164.104605,11570.48364,14340.64682,14987.02477, 
8063,1,0.040845969,2682.518255,5173.111406,6189.805755,6941.672223,9478.531368,10465.27737, 
8123,1,0.468206546,730.4319369,2599.275812,2742.779425,2917.439939,3112.143629,3440.709854, 
8282,2,0.04264297,166.755155,656.1420462,895.0519412,905.3064863,1.25E+03,1717.639235, 
8283,1,0.16036167,3443.43092,3554.86541,4220.448919,4297.598474,4300.41161,4661.342991, 
8401,1,0.302447823,1762.717306,2634.903933,2822.577118,3753.025988,4172.011762,4499.587057, 
8460,1,0.085085347,1564.39882,3388.804478,3402.258037,3859.101924,4096.984217,4620.003997, 
8514,1,0.119338897,2843.188507,3738.090204,5013.507964,5086.614821,6296.86058,6391.858622, 
8561,1,0.11408522,923.864936,2097.357006,2513.453638,3114.355333,3917.332874,4017.630259, 
8626,1,0.038597521,1918.034195,2274.646936,3488.563885,4640.830732,4944.460399,5013.022857, 
8675,1,0.242663817,1074.946688,1588.642106,2094.702717,2937.033827,3003.55089,3351.983952, 
8681,1,0.186317863,1313.406815,2862.682987,3005.668938,3383.182343,3620.408795,3892.900437, 
8755,1,0.011941553,1568.046138,3122.906092,4015.700456,4037.335147,4301.022564,4962.346991, 
8914,1,0.194699635,554.2083797,735.143576,1731.683174,3760.583131,4015.370584,4495.560473, 
8931,1,0.139786918,543.7129507,1.41E+03,1517.819,1953.243381,2518.876691,2979.253556, 
9097,2,0.081654691,57.97794184,388.5137956,725.2178193,738.9894552,1124.494865,1241.904586, 
9103,1,0.082113204,377.5679169,784.2361495,1020.332709,1051.917492,1362.172822,1420.607332, 
9128,1,0.114012022,1991.400361,2202.734376,2376.478081,2786.889105,3047.313523,3073.04516, 
9132,1,0.111746406,1150.726409,1603.129218,1640.283854,2382.495351,2472.599972,2645.35436, 
9200,2,0.093559942,121.6383248,306.5197481,449.6532031,485.6136265,585.1730351,597.6412669, 
9208,3,0.10197595,124.4429897,286.2603219,532.3589949,545.8561622,585.1850615,623.9763907, 
9283,1,0.143570023,356.721196,512.2956765,722.6523184,811.0992152,828.7580531,980.736282, 
9291,1,0.3606734,1015.090622,1482.185946,1660.013913,1775.21092,1982.542957,2387.330516, 
9424,2,0.217777122,90.81139372,764.9591963,1309.126207,1497.703574,1806.614798,2384.837658, 
9433,1,0.076193951,899.6370406,1412.374731,2499.766612,2633.625708,3277.411155,3659.325304, 
9476,1,0.211392686,517.3906408,684.8298763,818.7665522,858.4896769,900.8568234,2072.23999, 
9486,1,0.083916384,929.4328293,943.7770593,969.480727,1084.149155,1084.567354,1350.738703, 
9488,2,0.079340396,286.3026563,683.2476556,1075.289678,1535.126542,1567.771617,2368.836143, 
9534,1,0.051817138,2825.270436,3011.229147,4471.504492,5194.719384,5428.353976,5717.727348, 
9606,1,0.216669318,740.408804,2944.434252,3018.206592,3174.341585,3281.653954,3399.181499, 
9659,2,0.193846421,148.6482038,355.715959,14282.32839,15209.43408,15439.92869,16282.65408, 
9672,2,100.0540342,100.7534369,414.0912125,658.6029842,971.8738624,1115.909357,1171.654198, 
9763,8,0.095889461,7.93E+01,132.9251669,160.2505842,187.864598,223.4452013,239.0406316, 
9764,1,24.28729346,1278.375004,1379.163443,4239.494205,4624.907619,4765.697114,4795.017077, 
9789,2,0.212449216,181.5135794,698.4421588,1990.199178,2186.294012,2275.475579,2686.716368, 
9794,1,0.457399006,430.668637,1898.565712,3061.835863,4583.062577,5086.955936,5109.586317, 
9939,1,0.233946281,685.003166,708.004784,2176.460785,2630.414281,4526.176183,4987.077727, 
9974,0,1199.71726,4846.81023,9825.351755,10836.20936,11296.13835,11662.47423,12735.9599, 
10073,1,0.24463549,1479.251503,4320.491324,4865.068393,5146.165353,5361.359907,5503.012533, 
10096,1,0.070218101,1043.721945,2956.305843,3051.977733,4316.966645,5200.753363,5448.832155, 
10110,2,0.276868084,118.8936059,595.15054,1531.364803,1662.909706,2220.226582,3740.75845, 
10311,1,0.170761397,1584.321688,2039.437811,3671.822466,5.12E+03,5782.16294,6895.703512, 
10357,1,0.151880301,1298.49159,2466.245655,3424.721589,3604.549675,4103.380076,5444.156963, 
10376,1,156.4997991,2175.761973,2210.443042,2581.725526,3032.462292,3261.490729,3564.959293, 
10438,2,0.11566328,141.0840047,504.7466052,3937.637847,4117.327124,4197.985939,4449.826421, 
10491,0,309.2856925,364.182147,499.308578,1065.890476,2011.133931,2431.221897,2433.856752, 
10613,1,0.328045552,654.1145614,1026.541001,1445.437983,2566.041995,2621.458061,3941.545975, 
10630,1,0.228400571,689.3910853,8.65E+02,1005.946835,1496.829199,3546.033123,4588.484213, 
10655,1,0.158263112,2708.498764,4577.12346,5045.212985,6585.976889,7536.712122,16816.30221, 
10659,2,78.56347575,231.4992996,1604.28673,4491.337523,4663.292989,5036.148479,5288.512473, 
10704,1,0.185235375,1326.81269,3157.430554,3903.19501,4497.118734,4721.996915,5815.655674, 
10809,2,0.258443778,55.70582412,1113.150506,1426.71028,2008.351979,2143.009113,2349.337531, 
10903,1,0.0603992,1324.242162,3357.069255,4677.983759,4718.028497,5394.580087,5524.002381, 
10925,1,0.238068824,1988.42296,2660.181764,2925.992913,3652.609209,4908.736128,4974.244752, 
10928,0,2151.450278,5371.070403,5662.526495,6184.14066,6441.767849,6707.961501,7834.285758, 
11031,2,0.270065807,294.1261266,332.8322202,592.6798922,660.208839,1003.155697,1606.380196, 
11039,2,0.200139596,149.8418379,364.4744933,457.2812285,743.4221338,1296.906283,1318.650461, 
11084,2,0.038225276,144.4885109,335.3464211,340.471001,381.4986675,653.6112575,782.9617958, 
11235,1,0.055273663,874.0132075,999.495841,1739.441813,1775.186821,1826.720381,2233.860753, 
11236,1,25.31856979,386.2602818,684.7449442,1122.280043,1750.313844,4447.858018,5417.96215, 
11238,1,0.13704508,367.8322489,587.5937429,687.4776685,1102.482132,1736.390123,4443.433925, 
11270,1,0.203570708,749.4072463,2587.291429,5088.584957,6761.533126,6816.329156,7075.300052, 
11292,1,0.046986988,2480.961283,2906.270995,3008.707486,3083.257683,4140.277211,5077.295775, 
11303,2,0.06655808,107.7977923,669.7947073,4821.829689,6920.674801,7897.371806,8303.695768, 
11367,1,0.218640832,770.9246179,783.8175362,1095.676914,1416.294747,3323.270663,5065.811517, 
11376,1,25.40728932,1137.990084,2025.017675,2060.609108,2070.908617,2141.750044,2213.231196, 
11414,2,0.137876662,209.9766976,1715.87339,1830.210986,2445.982187,2886.215348,4079.593146, 
11549,2,0.083507636,270.0363332,309.5987323,421.7904373,561.770249,647.2509105,955.8387409, 
11972,1,0.137006702,849.3470271,1102.038243,1285.717575,2443.21263,2661.95765,3007.887778, 
12046,3,0.236441072,251.3832053,286.9281018,308.9228241,420.9420397,422.1055439,481.7408145, 
12068,2,0.245669059,265.4850085,848.5496195,2097.179807,2583.589428,2998.178724,3084.251409, 
12077,4,0.1036012,130.1852025,155.9983659,281.8043162,424.270534,429.8485826,552.799993, 
12095,2,0.134578098,152.5194281,428.4334584,1072.556914,2363.607783,3312.653103,4081.192966, 
12101,2,0.292891252,264.5861021,1095.299048,2310.900274,2328.351142,2736.503799,2850.677309, 
12160,1,0.149259576,740.5103195,949.9790633,1070.469196,2933.115543,3006.437007,3353.838137, 
12287,1,0.123458055,2242.16556,2401.613124,2513.449423,2876.19541,2949.008512,2988.393147, 
12378,1,0.133337191,339.3956248,1276.940867,1572.635558,1812.921984,1880.429948,2016.60988, 
12519,1,0.124701021,1263.447029,1281.702275,1354.221067,1715.695252,1992.037841,3583.083177, 
12598,2,0.204169075,253.1769512,589.6513418,896.8157474,1596.572002,2076.215672,2916.183394, 
12613,1,0.008869598,493.4725298,1334.437931,1388.718418,1405.915384,1412.298246,1506.273401, 
12630,3,0.065719086,136.6412504,211.285985,386.6010832,609.2563286,762.6145995,1936.740596, 
12704,1,0.16467518,873.3058985,1124.585189,1608.93005,1628.594657,1957.393631,2027.165876, 
12763,1,0.173968552,346.8939211,413.8749097,552.0376887,632.543468,783.9450581,1376.446413, 
12847,4,0.068306357,20.36147382,159.7317388,202.7210441,382.8428599,387.4976127,404.052435, 
12928,1,0.366282575,3468.556295,3469.811499,3506.308792,4005.204123,4019.8501,4769.406997, 
12941,1,0.016024763,337.0268018,471.0567268,582.0876085,591.5007825,763.1133548,853.419605, 
12955,0,619.2737561,1003.524116,1269.886624,1430.235924,2445.624622,2714.526741,3009.751076, 
13125,1,0.46020806,1115.002481,2866.864778,4319.671008,4902.619781,5421.73361,5793.357962, 
13127,1,0.135011716,347.8924112,2548.729061,2703.077379,4945.924736,7144.009092,10629.42189, 
13267,4,0.116275386,11.87725247,77.39053002,229.8859068,321.0009091,392.7006457,393.4356695, 
13517,7,26.47833787,57.52952706,112.1620084,115.6785227,123.1298963,175.7224929,217.7103841, 
13590,5,116.2237262,134.2005067,196.4434061,273.8551012,279.519051,301.6369537,304.7860071, 
13734,1,0.128362331,1587.589557,2027.210361,2156.627971,2694.311426,2820.693548,2899.745737, 
13756,2,244.7675947,289.1912307,415.6049438,416.4513374,429.274308,436.4492365,473.6754758, 
13758,1,0.055400488,2079.322702,2675.130307,2892.010424,3480.898784,3807.272067,4017.132556, 
13958,1,0.209432142,4055.945988,4273.914961,7520.586945,7870.991447,8514.334471,9042.57584, 
13964,1,0.034145545,349.964629,434.6710038,527.4623588,613.6909098,743.8483824,1228.189214, 
13974,3,0.22403006,128.3986533,174.656288,345.9279711,471.8869416,481.2403806,483.4894682, 
13975,1,0.071799826,1407.680094,2992.910301,3363.710643,3996.017262,4196.673639,4578.327208, 
14047,3,0.085235032,128.4476641,183.8268241,328.0359295,517.9482942,596.6796404,615.9729155, 
14103,3,0.072715184,98.23487491,266.1757501,461.8725397,580.2905835,612.8280992,634.7783603, 
14147,2,0.150252877,178.6574566,465.6512532,1034.224249,1461.631844,1504.175322,1682.613823, 
14161,4,0.07166634,105.477269,128.0268742,201.7742068,457.3647669,5.49E+02,583.7762783, 
14169,2,0.07075232,170.9709912,5.41E+02,576.2068886,585.6885092,591.1431884,647.4702236, 
14176,5,0.131887927,117.8540323,169.5057731,209.8560519,228.7242764,328.0358144,332.9943961, 
14177,2,0.157480872,128.0337356,542.1146933,637.4897075,663.9603245,664.8307952,916.8641829, 
14211,0,332.5761237,537.6150409,861.2184961,964.4679099,1095.51524,1274.505038,1605.526725, 
14235,1,148.0857694,1226.005027,2886.277674,2898.683482,2953.058785,3327.256651,3382.282111, 
14414,1,0.53522267,452.8758403,1792.953957,2161.617241,2320.625478,2495.411077,2518.478047, 
14591,3,0.041635242,30.83697941,65.66238412,315.5787792,1072.615208,1260.484072,1339.33798, 
14832,1,0.342262581,1530.220352,1554.417608,1991.763076,2227.251505,3456.214011,7667.480163, 
14895,3,0.264325533,151.6481915,290.7441902,1273.107601,1317.188171,1504.158609,1610.134517, 
14896,1,0.118849694,1703.703598,2420.336383,2766.928046,2969.328721,3306.717495,3340.557787, 
14924,3,150.7995846,217.5834444,240.4837997,417.8236112,464.277671,550.3274416,565.0920864, 
14948,1,0.063839397,1916.020442,1961.208925,2552.049218,2819.464298,2920.695698,2958.996585, 
14961,2,0.120982043,60.68413568,326.6957132,380.6691856,475.0663805,934.1614584,962.6631451, 
15008,2,0.127135168,184.5843862,593.9069344,1515.09869,1738.321958,2511.616273,2701.780819, 
15016,2,0.255567344,106.9009568,300.5714679,793.4026732,1793.510151,2158.531975,3355.982585, 
15058,1,0.048694839,1202.376855,1367.106207,1525.496604,2222.71073,5150.830228,9547.167328, 
15141,1,0.149489529,2975.956041,3455.626066,3658.968218,3924.704925,4059.878487,4308.860563, 
15165,4,0.075080352,97.19396031,130.205687,164.3011337,519.4794183,608.2071032,615.6808206, 
15184,1,0.116250789,310.0391465,392.9531707,521.153528,1121.065453,1242.798428,1279.809917, 
15204,2,0.032062671,243.949941,378.6917497,382.1343173,562.1063344,653.5864571,1.07E+03, 
15219,1,0.040896859,416.2762835,782.9875534,1057.693689,1222.072338,1618.812375,1698.367657, 
15242,2,0.144800783,15.31336529,383.2411389,488.5921495,1457.034921,1533.714031,1580.146348, 
15249,2,0.050644361,15.41730729,374.4709398,385.2539561,501.07377,1457.698322,1516.383374, 
15299,1,0.297474438,304.5135834,517.7796209,528.4764196,3100.530215,3378.322343,3406.657517, 
15312,2,0.155479158,146.2306781,536.760471,603.2076082,615.4154738,630.8766269,659.865882, 
15315,2,0.053074529,285.9180252,734.5016762,1155.139841,1680.100956,1787.768888,2475.694169, 
15394,3,0.089401784,137.8065765,200.9174516,2028.821364,2616.511435,2651.505151,2954.706011, 
15488,4,55.9132713,132.6961268,188.4816147,249.8412018,441.5331503,521.10605,562.2265844, 
15609,1,0.283063514,518.1603105,627.8402806,637.8122611,2005.223943,2147.92385,2618.516789, 
15645,3,3.553760616,181.4189766,270.3621833,357.3033837,367.1143936,367.2171872,377.3184676, 
15673,1,0.093575202,353.0394215,355.5442799,604.0947004,663.0657978,1520.028109,2781.421337, 
15742,1,0.059814781,3098.398275,3919.670309,4044.041955,4228.076655,4231.914142,6629.038731, 
15751,1,0.229526498,1759.88882,1801.451169,1942.840371,2202.836061,2772.15207,3041.301761, 
15778,1,0.257689926,339.5289491,1072.65992,2123.827473,2339.657819,2747.783416,3288.387178, 
15857,1,0.115944489,301.3014848,1562.98806,2593.294448,3076.832143,3807.822412,3848.19329, 
15897,1,0.423950608,1027.729122,1998.946218,2189.956735,2563.246338,2586.057826,2587.773311, 
15924,2,0.357402073,160.8906757,350.3445295,506.3637023,603.2292664,781.728258,2263.257679, 
15950,3,0.102696246,161.6855996,279.6140969,956.9846391,1059.379434,1416.531734,2194.860076, 
16136,1,0.22591549,1091.13244,1628.808496,2071.638676,2621.985689,2758.373245,3157.616484, 
16172,3,0.269968285,101.2567328,222.2168112,984.7267231,3098.896098,3241.756618,3283.115233, 
16193,0,1528.973595,1564.232169,1625.944888,1824.253393,1877.78719,1885.27085,2036.460723, 
16200,3,0.276047485,195.4511022,218.807568,1101.469346,2892.648204,3287.825695,3400.536904, 
16223,1,0.083127354,2597.090294,3651.04048,4044.365859,4964.562475,5122.624001,5132.893133, 
16263,1,0.047184701,340.523295,792.7308376,2014.877686,2079.810009,3.10E+03,3401.210286, 
16348,1,0.098723958,364.3029772,1078.444294,4527.670567,5823.569623,7536.639065,8602.147885, 
16350,0,2230.494774,9041.21121,9119.001446,10833.65641,10889.15105,12329.34199,12724.06555, 
16366,0,397.155875,816.7632178,958.2571466,1191.690671,1219.257509,1466.601651,1654.986992, 
16371,5,46.07186753,164.904488,175.0316585,286.5779958,299.997643,479.8111356,490.6124495, 
16527,1,0.258042781,878.099471,1361.69581,2145.598431,3126.539776,3540.092429,4003.920936, 
16528,6,0.115927243,83.6903639,106.6720869,157.1868585,167.3486096,293.0772084,310.9988487, 
16535,2,0.180593034,64.09334744,2954.314272,4043.986326,4056.287983,4143.062879,4165.312745, 
16538,3,0.132330617,183.3404921,285.0254803,1397.119883,1983.016203,2050.992846,2340.438485, 
16575,2,0.17019522,185.2522747,370.7559633,1229.673503,2155.783707,2159.913148,2304.921029, 
16606,1,0.177218703,1025.180709,6665.927233,6804.493441,6991.893576,7829.215459,7981.672172, 
16668,1,0.273752274,597.8809977,969.7705505,2976.864519,6873.805242,7709.87593,8156.723454, 
16725,1,0.019334246,421.4376317,907.1366968,1078.562026,1285.774088,1382.349117,1553.045133, 
16780,1,0.04738784,426.778792,881.8606684,964.6949319,991.1124405,1084.59418,1146.744767, 
16786,1,0.05128338,646.3665622,1952.977096,2175.469584,3265.64637,3360.343978,3827.418195, 
16828,1,0.110604747,1595.165963,1977.715652,1987.593365,2510.969964,2785.954944,2971.993148, 
16905,1,0.063747852,1437.689858,2977.519997,3048.663192,4122.986863,4199.194075,4376.50061, 
17025,1,0.096278331,441.1990431,472.5440706,1097.263831,1907.568273,2489.711119,2570.048623, 
17137,1,0.108437406,517.9724871,859.2851854,922.2131205,958.7356406,1190.205533,1210.907397, 
17209,1,0.103542406,1810.819654,2041.609817,3342.196086,4154.038573,4736.499288,4749.073633, 
17321,1,0.096569784,724.0257258,1048.289128,1366.823404,1453.214774,1498.065405,1777.800785, 
17341,4,0.12790989,85.33275854,154.6350722,183.6752248,405.5749234,940.0594987,1266.129154, 
17432,3,0.075626746,128.1831721,283.0108062,355.0502256,699.5034956,744.5461568,762.2357232, 
17441,1,0.140399567,769.2463165,1301.432362,3314.269553,3425.508286,3677.624674,3699.035328, 
17593,2,0.160437151,186.1490201,2.17E+03,2261.045824,2775.057486,2843.047554,3021.820079, 
17707,1,0.053243776,399.0569745,641.6813397,707.3891641,708.2211987,743.5276812,2924.28357, 
17721,2,0.032644666,115.5277465,433.4870158,462.7096796,499.1523075,564.7836981,624.5452296, 
17756,1,0.097436775,309.8015937,315.1937463,399.8592572,400.0442749,657.2356168,2580.881739, 
17804,3,0.141229811,86.63364465,188.1618553,315.4724289,709.2831383,877.3826337,2374.190013, 
17821,1,0.074332308,9.62E+02,1054.539835,1091.809388,1495.185455,1558.466668,1974.194026, 
17889,1,0.174336172,353.637505,1681.370345,2508.823401,2756.128454,3270.635686,3934.602334, 
17935,1,0.171049078,914.6708481,1684.833721,1793.379598,2317.004147,2372.016723,2495.709189, 
17954,1,0.044368942,356.0575365,1147.749067,1191.587713,1272.529874,1578.752939,2226.113212, 
18045,4,0.018425142,64.33964377,244.1953207,275.9094003,307.2143479,320.3795925,371.4546294, 
18054,7,62.15403568,134.0902007,160.1574771,247.2657922,273.8703583,274.3758964,282.7246392, 
18215,7,0.091278375,50.7904523,69.10811082,198.0137038,200.5236593,246.3253586,281.2644677, 
18223,1,0.193661323,998.9958075,1430.355939,1628.330274,2257.927884,2368.653575,4770.526301, 
18288,2,0.078603,172.1234304,306.6320124,337.8401562,447.3240937,492.4213593,4.94E+02, 
18385,1,0.059026166,569.300778,642.6994614,974.6610409,1010.703232,1.14E+03,1187.905496, 
18418,1,23.58540613,451.5825927,495.0105719,502.3253009,748.9375762,1049.485922,1129.764574, 
18510,1,0.20603554,1210.288565,2390.398444,2904.127654,6204.13866,6846.953793,6987.209233, 
18550,1,0.112862303,363.6995287,529.2004871,1275.182308,1296.640057,1427.688952,1539.316893, 
18624,2,0.022264365,83.18925542,300.336573,349.3783289,355.398813,397.2721912,402.1912072, 
